,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
427,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate #egestas,4.56E+15,2020-07-11 17:35:00+00:00,180,6,0.033333333,0,1,2,1,0,0,2,0,0,11-07-2020,17:35,11,7,2020
428,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #pede,1.45E+15,2020-07-11 14:40:00+00:00,612,44,0.071895425,0,1,3,1,34,0,5,0,0,11-07-2020,14:40,11,7,2020
429,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #elit,9.09E+15,2020-07-11 03:29:00+00:00,38,2,0.052631579,0,0,0,0,0,0,2,0,0,11-07-2020,03:29,11,7,2020
430,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #in,4.08E+15,2020-07-10 23:00:00+00:00,2184,533,0.244047619,0,1,15,72,8,0,123,314,314,10-07-2020,23:00,10,7,2020
431,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia #integer,4.27E+15,2020-07-10 22:34:00+00:00,2867,111,0.038716428,1,1,53,3,0,0,6,1460,47,10-07-2020,22:34,10,7,2020
432,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #velit,3.77E+15,2020-07-10 19:25:00+00:00,481,14,0.029106029,0,1,5,2,3,0,3,0,0,10-07-2020,19:25,10,7,2020
433,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #montes,7.72E+15,2020-07-10 18:50:00+00:00,687,89,0.129548763,0,2,7,35,0,0,45,0,0,10-07-2020,18:50,10,7,2020
434,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #orci,2.19E+15,2020-07-10 18:40:00+00:00,3727,486,0.130399785,0,4,21,181,0,0,280,0,0,10-07-2020,18:40,10,7,2020
435,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #diam,6.12E+15,2020-07-10 15:57:00+00:00,1249,25,0.020016013,0,0,12,5,1,0,3,663,4,10-07-2020,15:57,10,7,2020
436,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique #magna,3.29E+15,2020-07-10 15:52:00+00:00,2930,171,0.058361775,0,1,37,9,6,0,39,1222,79,10-07-2020,15:52,10,7,2020
437,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis #felis,9.31E+15,2020-07-10 15:46:00+00:00,651,0,0,0,0,0,0,0,0,0,194,0,10-07-2020,15:46,10,7,2020
438,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros #in,5.97E+15,2020-07-10 15:44:00+00:00,286,5,0.017482517,0,0,3,2,0,0,0,0,0,10-07-2020,15:44,10,7,2020
439,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #tincidunt,2.26E+15,2020-07-10 15:38:00+00:00,1172,31,0.026450512,0,1,1,11,0,0,18,0,0,10-07-2020,15:38,10,7,2020
440,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo #mattis,1.23E+15,2020-07-10 15:22:00+00:00,495,15,0.03030303,0,1,10,0,0,0,4,0,0,10-07-2020,15:22,10,7,2020
441,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio #habitasse,5.79E+15,2020-07-10 13:47:00+00:00,156685,54098,0.34526598,165,52,2487,641,240,0,4024,46489,46489,10-07-2020,13:47,10,7,2020
442,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris #nullam,6.71E+15,2020-07-10 12:48:00+00:00,1794,21,0.011705686,1,1,11,4,0,0,4,0,0,10-07-2020,12:48,10,7,2020
443,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel #dui,8.39E+15,2020-07-10 12:45:00+00:00,220,16,0.072727273,0,1,9,0,0,0,6,61,0,10-07-2020,12:45,10,7,2020
444,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor #vel,8.84E+15,2020-07-10 12:26:00+00:00,1193,6,0.005029338,0,0,4,0,0,0,2,0,0,10-07-2020,12:26,10,7,2020
445,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus #leo,9.40E+15,2020-07-10 02:13:00+00:00,280,4,0.014285714,1,0,1,0,0,0,1,69,1,10-07-2020,02:13,10,7,2020
446,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis #scelerisque,1.35E+15,2020-07-09 23:42:00+00:00,84,2,0.023809524,0,0,1,1,0,0,0,0,0,09-07-2020,23:42,9,7,2020
447,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim #tristique,1.47E+14,2020-07-09 23:36:00+00:00,94,0,0,0,0,0,0,0,0,0,0,0,09-07-2020,23:36,9,7,2020
448,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem #luctus,9.55E+14,2020-07-09 22:49:00+00:00,89,4,0.04494382,0,1,1,0,0,0,2,0,0,09-07-2020,22:49,9,7,2020
449,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio #nulla,4.79E+15,2020-07-09 22:36:00+00:00,117,20,0.170940171,0,2,2,0,12,0,4,0,0,09-07-2020,22:36,9,7,2020
450,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis #erat,9.78E+15,2020-07-09 22:19:00+00:00,289,3,0.010380623,0,1,2,0,0,0,0,0,0,09-07-2020,22:19,9,7,2020
451,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel #dis,7.09E+14,2020-07-09 19:21:00+00:00,734,206,0.280653951,0,1,1,3,199,0,2,0,0,09-07-2020,19:21,9,7,2020
452,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #dapibus,2.53E+15,2020-07-09 19:06:00+00:00,208,3,0.014423077,0,0,1,0,0,0,1,23,1,09-07-2020,19:06,9,7,2020
453,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue #libero,6.42E+15,2020-07-09 17:38:00+00:00,539,10,0.018552876,0,0,4,0,0,0,1,154,5,09-07-2020,17:38,9,7,2020
454,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum #est,6.39E+15,2020-07-09 17:30:00+00:00,2394,56,0.023391813,0,2,12,1,0,0,41,0,0,09-07-2020,17:30,9,7,2020
455,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum #volutpat,1.83E+15,2020-07-09 16:12:00+00:00,419,9,0.021479714,0,1,0,0,0,0,8,0,0,09-07-2020,16:12,9,7,2020
456,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #vestibulum,1.46E+15,2020-07-09 00:41:00+00:00,255,2,0.007843137,0,0,2,0,0,0,0,0,0,09-07-2020,00:41,9,7,2020
457,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse #curabitur,1.20E+15,2020-07-08 21:29:00+00:00,798,7,0.00877193,0,0,3,2,1,0,1,127,0,08-07-2020,21:29,8,7,2020
458,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula #ultrices,6.59E+15,2020-07-08 19:32:00+00:00,41,0,0,0,0,0,0,0,0,0,0,0,08-07-2020,19:32,8,7,2020
459,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula #accumsan,6.03E+15,2020-07-08 19:21:00+00:00,328,5,0.015243902,0,0,3,2,0,0,0,0,0,08-07-2020,19:21,8,7,2020
460,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce #orci,1.34E+14,2020-07-08 18:26:00+00:00,141,2,0.014184397,0,0,0,2,0,0,0,0,0,08-07-2020,18:26,8,7,2020
461,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum #fringilla,9.03E+15,2020-07-08 18:25:00+00:00,124,5,0.040322581,1,1,2,0,0,0,1,0,0,08-07-2020,18:25,8,7,2020
462,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras #donec,2.35E+15,2020-07-08 18:24:00+00:00,149,1,0.006711409,0,0,1,0,0,0,0,0,0,08-07-2020,18:24,8,7,2020
463,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum #dapibus,7.38E+15,2020-07-08 18:22:00+00:00,503,25,0.049701789,2,3,5,0,0,0,15,0,0,08-07-2020,18:22,8,7,2020
464,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae #justo,3.17E+14,2020-07-08 18:12:00+00:00,64,5,0.078125,0,0,1,0,2,0,2,0,0,08-07-2020,18:12,8,7,2020
465,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #etiam,3.50E+15,2020-07-08 18:12:00+00:00,120,5,0.041666667,0,2,0,0,0,0,3,0,0,08-07-2020,18:12,8,7,2020
466,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat #feugiat,8.15E+15,2020-07-08 17:15:00+00:00,1531,185,0.120836055,0,0,12,5,1,0,13,154,154,08-07-2020,17:15,8,7,2020
467,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #morbi,1.64E+15,2020-07-08 17:06:00+00:00,236,12,0.050847458,0,1,0,0,6,0,5,0,0,08-07-2020,17:06,8,7,2020
468,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum #sed,3.79E+15,2020-07-08 16:04:00+00:00,192,1,0.005208333,0,0,1,0,0,0,0,0,0,08-07-2020,16:04,8,7,2020
469,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices #venenatis,7.09E+14,2020-07-08 16:01:00+00:00,118,2,0.016949153,0,0,0,0,0,0,0,25,2,08-07-2020,16:01,8,7,2020
470,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum #posuere,2.24E+15,2020-07-08 15:56:00+00:00,785,1,0.001273885,0,0,1,0,0,0,0,0,0,08-07-2020,15:56,8,7,2020
471,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus #quis,8.47E+15,2020-07-08 15:03:00+00:00,314,8,0.025477707,0,1,4,0,0,0,3,0,0,08-07-2020,15:03,8,7,2020
472,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst #mollis,9.31E+15,2020-07-08 14:59:00+00:00,227,4,0.017621145,0,0,3,0,0,0,1,0,0,08-07-2020,14:59,8,7,2020
473,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus #luctus,8.08E+15,2020-07-08 14:58:00+00:00,238,2,0.008403361,0,2,0,0,0,0,0,0,0,08-07-2020,14:58,8,7,2020
474,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #at,6.63E+15,2020-07-08 13:28:00+00:00,241,3,0.012448133,0,1,1,1,0,0,0,54,0,08-07-2020,13:28,8,7,2020
475,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend #at,2.27E+15,2020-07-08 11:45:00+00:00,835,50,0.05988024,0,0,2,1,0,0,3,44,44,08-07-2020,11:45,8,7,2020
476,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti #convallis,7.94E+15,2020-07-08 02:11:00+00:00,1653,24,0.014519056,0,2,4,2,0,0,16,0,0,08-07-2020,02:11,8,7,2020
477,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla #sed,7.38E+15,2020-07-08 01:24:00+00:00,176,8,0.045454545,0,1,3,1,0,0,3,0,0,08-07-2020,01:24,8,7,2020
478,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #nulla,8.47E+15,2020-07-08 01:18:00+00:00,122,16,0.131147541,0,0,1,0,15,0,0,0,0,08-07-2020,01:18,8,7,2020
479,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #faucibus,2.64E+15,2020-07-08 00:37:00+00:00,298,7,0.023489933,0,2,1,3,0,0,1,0,0,08-07-2020,00:37,8,7,2020
480,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat #vestibulum,4.65E+15,2020-07-07 23:47:00+00:00,1108,68,0.061371841,2,0,6,0,2,0,13,45,45,07-07-2020,23:47,7,7,2020
481,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique #integer,8.97E+15,2020-07-07 19:57:00+00:00,146,2,0.01369863,0,0,0,0,0,0,0,41,2,07-07-2020,19:57,7,7,2020
482,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #dictumst,2.91E+15,2020-07-07 15:57:00+00:00,378,7,0.018518519,0,1,5,1,0,0,0,0,0,07-07-2020,15:57,7,7,2020
483,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis #vel,5.51E+15,2020-07-07 15:56:00+00:00,164,2,0.012195122,0,0,1,0,0,0,0,27,1,07-07-2020,15:56,7,7,2020
484,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo #non,9.34E+15,2020-07-07 15:39:00+00:00,186,7,0.037634409,0,2,2,0,0,0,1,45,2,07-07-2020,15:39,7,7,2020
485,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer #ultrices,1.99E+15,2020-07-07 15:38:00+00:00,914,15,0.016411379,0,0,3,4,0,0,8,0,0,07-07-2020,15:38,7,7,2020
486,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi #ultricies,9.27E+15,2020-07-07 13:43:00+00:00,695,25,0.035971223,0,1,3,0,15,1,4,134,1,07-07-2020,13:43,7,7,2020
487,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi #quam,7.23E+15,2020-07-06 17:11:00+00:00,1183,9,0.007607777,1,0,3,3,0,2,0,0,0,06-07-2020,17:11,6,7,2020
488,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi #arcu,5.81E+15,2020-07-06 16:59:00+00:00,246,6,0.024390244,0,1,2,0,0,0,0,40,3,06-07-2020,16:59,6,7,2020
489,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien #dapibus,9.21E+15,2020-07-06 15:58:00+00:00,294,4,0.013605442,0,0,2,2,0,0,0,0,0,06-07-2020,15:58,6,7,2020
490,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris #vestibulum,6.44E+15,2020-07-06 15:04:00+00:00,872,5,0.005733945,0,0,2,3,0,0,0,0,0,06-07-2020,15:04,6,7,2020
491,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed #fusce,1.86E+15,2020-07-06 13:56:00+00:00,195,2,0.01025641,0,0,1,0,0,0,0,52,1,06-07-2020,13:56,6,7,2020
492,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor #lacus,1.59E+14,2020-07-06 13:37:00+00:00,2133,100,0.046882325,4,2,14,4,19,1,44,10,10,06-07-2020,13:37,6,7,2020
493,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi #maecenas,7.21E+15,2020-07-06 12:40:00+00:00,1073,18,0.016775396,0,1,7,4,0,0,6,0,0,06-07-2020,12:40,6,7,2020
494,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh #viverra,9.12E+14,2020-07-06 11:29:00+00:00,1167,16,0.013710368,0,0,6,0,0,0,10,0,0,06-07-2020,11:29,6,7,2020
495,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis #imperdiet,4.41E+15,2020-07-06 02:41:00+00:00,247,2,0.008097166,0,0,1,0,0,0,1,0,0,06-07-2020,02:41,6,7,2020
